['conversation', 'so how old are you  ? ']
['conversation', 'wow cool , and how is your family ? ']
['conversation', 'hello ']
['conversation', 'i am fine, you ? ']
['conversation', 'ok ']
['conversation', 'so waht can you do for me today ? ']
['conversation', 'ok sure ']
['conversation', 'so how old are you  ? ']
['conversation', 'wow cool , and how is your family ? ']
['conversation', 'they are fine as well ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'what is your name ? ']
['conversation', 'hello ']
['conversation', 'what is your name ? ']
['conversation', 'ok , so what can you do ? ']
['conversation', 'hello ']
['conversation', 'what is your name ? ']
['conversation', 'ok , so what can you do ? ']
['conversation', 'so what can you do ? ']
['conversation', 'hello ']
['conversation', 'what is your name ? ']
['conversation', 'ok , so what can you do ? ']
['conversation', 'so what can you do ? ']
['conversation', 'what do you do ? ']
['conversation', 'hello ']
['conversation', 'what is your name ? ']
['conversation', 'ok , so what can you do ? ']
['conversation', 'so what can you do ? ']
['conversation', 'what do you do ? ']
['conversation', 'ok noted , and how old are you ? ']
['question', 'helo ']
['question', 'what is electruns ? ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['conversation', 'absolutely yeah ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['conversation', 'absolutely yeah ']
['conversation', 'yeah ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['conversation', 'absolutely yeah ']
['conversation', 'yeah ']
['conversation', 'so whats up ? ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['conversation', 'absolutely yeah ']
['conversation', 'yeah ']
['conversation', 'so whats up ? ']
['conversation', 'how old are you ? ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['conversation', 'absolutely yeah ']
['conversation', 'yeah ']
['conversation', 'so whats up ? ']
['conversation', 'how old are you ? ']
['conversation', 'how far ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['conversation', 'absolutely yeah ']
['conversation', 'yeah ']
['conversation', 'so whats up ? ']
['conversation', 'how old are you ? ']
['conversation', 'how far ']
['conversation', 'whats up ? ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['conversation', 'absolutely yeah ']
['conversation', 'yeah ']
['conversation', 'so whats up ? ']
['conversation', 'how old are you ? ']
['conversation', 'how far ']
['conversation', 'whats up ? ']
['conversation', 'what can you do today ? ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['conversation', 'absolutely yeah ']
['conversation', 'yeah ']
['conversation', 'so whats up ? ']
['conversation', 'how old are you ? ']
['conversation', 'how far ']
['conversation', 'whats up ? ']
['conversation', 'what can you do today ? ']
['conversation', 'what can you do ? ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['conversation', 'absolutely yeah ']
['conversation', 'yeah ']
['conversation', 'so whats up ? ']
['conversation', 'how old are you ? ']
['conversation', 'how far ']
['conversation', 'whats up ? ']
['conversation', 'what can you do today ? ']
['conversation', 'what can you do ? ']
['conversation', 'what are you good at ? ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['conversation', 'absolutely yeah ']
['conversation', 'yeah ']
['conversation', 'so whats up ? ']
['conversation', 'how old are you ? ']
['conversation', 'how far ']
['conversation', 'whats up ? ']
['conversation', 'what can you do today ? ']
['conversation', 'what can you do ? ']
['conversation', 'what are you good at ? ']
['question', 'who is dangote ? ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['conversation', 'absolutely yeah ']
['conversation', 'yeah ']
['conversation', 'so whats up ? ']
['conversation', 'how old are you ? ']
['conversation', 'how far ']
['conversation', 'whats up ? ']
['conversation', 'what can you do today ? ']
['conversation', 'what can you do ? ']
['conversation', 'what are you good at ? ']
['question', 'who is dangote ? ']
['question', 'who is dangote  ? ']
['question', 'what is electruns ? ']
['conversation', 'ok thanks ']
['conversation', 'how are you today ? ']
['conversation', 'am great ']
['conversation', 'absolutely yeah ']
['conversation', 'yeah ']
['conversation', 'so whats up ? ']
['conversation', 'how old are you ? ']
['conversation', 'how far ']
['conversation', 'whats up ? ']
['conversation', 'what can you do today ? ']
['conversation', 'what can you do ? ']
['conversation', 'what are you good at ? ']
['question', 'who is dangote ? ']
['question', 'who is dangote  ? ']
['question', 'what is google ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'i am fine, you ? ']
['conversation', 'hello ']
['conversation', 'i am fine, you ? ']
['question', 'define neuronss ? ']
['conversation', 'hello ']
['conversation', 'i am fine, you ? ']
['question', 'define neuronss ? ']
['conversation', 'ok thanks ']
['conversation', 'hello ']
['conversation', 'i am fine, you ? ']
['question', 'define neuronss ? ']
['conversation', 'ok thanks ']
['conversation', 'so how old ? ']
['conversation', 'hello ']
['conversation', 'i am fine, you ? ']
['question', 'define neuronss ? ']
['conversation', 'ok thanks ']
['conversation', 'so how old ? ']
['conversation', 'okay nice ']
['conversation', 'hello ']
['conversation', 'i am fine, you ? ']
['question', 'define neuronss ? ']
['conversation', 'ok thanks ']
['conversation', 'so how old ? ']
['conversation', 'okay nice ']
['question', 'so um, define atoms ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'fine fine , you ? ']
['conversation', 'hello ']
['conversation', 'fine fine , you ? ']
['question', 'so define atoms please ? ']
['conversation', 'hello ']
['conversation', 'fine fine , you ? ']
['question', 'so define atoms please ? ']
['question', 'so define or tell me what a neuron is pleaseeee ? ']
['conversation', 'hello ']
['conversation', 'fine fine , you ? ']
['question', 'so define atoms please ? ']
['question', 'so define or tell me what a neuron is pleaseeee ? ']
['question', 'what is a neuron ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'tell me how old you are ? ']
['conversation', 'hello ']
['conversation', 'tell me how old you are ? ']
['conversation', 'ok nice ']
['conversation', 'hello ']
['conversation', 'tell me how old you are ? ']
['conversation', 'ok nice ']
['conversation', 'so uhm, waht can you do ? ']
['conversation', 'hello ']
['conversation', 'tell me how old you are ? ']
['conversation', 'ok nice ']
['conversation', 'so uhm, waht can you do ? ']
['conversation', 'what can you do ? ']
['conversation', 'hello ']
['conversation', 'tell me how old you are ? ']
['conversation', 'ok nice ']
['conversation', 'so uhm, waht can you do ? ']
['conversation', 'what can you do ? ']
['conversation', 'what is your task ? ']
['conversation', 'hello ']
['conversation', 'tell me how old you are ? ']
['conversation', 'ok nice ']
['conversation', 'so uhm, waht can you do ? ']
['conversation', 'what can you do ? ']
['conversation', 'what is your task ? ']
['conversation', 'how is your family ? ']
['conversation', 'hello ']
['conversation', 'tell me how old you are ? ']
['conversation', 'ok nice ']
['conversation', 'so uhm, waht can you do ? ']
['conversation', 'what can you do ? ']
['conversation', 'what is your task ? ']
['conversation', 'how is your family ? ']
['conversation', 'yea we are good  ']
['conversation', 'hello ']
['conversation', 'tell me how old you are ? ']
['conversation', 'ok nice ']
['conversation', 'so uhm, waht can you do ? ']
['conversation', 'what can you do ? ']
['conversation', 'what is your task ? ']
['conversation', 'how is your family ? ']
['conversation', 'yea we are good  ']
['conversation', 'how is your wife ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'hi ']
['conversation', 'hello ']
['conversation', 'hi ']
['conversation', 'whats up ? ']
['conversation', 'hello ']
['conversation', 'hi ']
['conversation', 'whats up ? ']
['conversation', 'what is your name ? ']
['conversation', 'hello ']
['conversation', 'hi ']
['conversation', 'whats up ? ']
['conversation', 'what is your name ? ']
['conversation', 'whats up  ']
['conversation', 'hello ']
['conversation', 'hi ']
['conversation', 'whats up ? ']
['conversation', 'what is your name ? ']
['conversation', 'whats up  ']
['conversation', 'hello hi ']
['conversation', 'hello ']
['conversation', 'hello ']
['question', 'whats popping ? ']
['conversation', 'hello ']
['question', 'whats popping ? ']
['conversation', 'whats  up with you ? ']
['conversation', 'hello ']
['question', 'whats popping ? ']
['conversation', 'whats  up with you ? ']
['conversation', 'how are you ? ']
['conversation', 'hello ']
['question', 'whats popping ? ']
['conversation', 'whats  up with you ? ']
['conversation', 'how are you ? ']
['conversation', 'how far ? ']
['conversation', 'hello ']
['question', 'whats popping ? ']
['conversation', 'whats  up with you ? ']
['conversation', 'how are you ? ']
['conversation', 'how far ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['question', 'whats popping ? ']
['conversation', 'whats  up with you ? ']
['conversation', 'how are you ? ']
['conversation', 'how far ? ']
['conversation', 'hello ']
['conversation', 'hi ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'i am fine , you ? ']
['conversation', 'hello ']
['conversation', 'i am fine , you ? ']
['conversation', 'so what can you do for me today ? ']
['conversation', 'hello ']
['conversation', 'i am fine , you ? ']
['conversation', 'so what can you do for me today ? ']
['question', 'tell me what a stock is ? ']
['question', 'where is my location ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['question', 'what is my bank statement ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'i am fine ']
['conversation', 'hello ']
['conversation', 'i am fine ']
['question', 'what is my bank statement ? ']
['conversation', 'hello ']
['conversation', 'i am fine ']
['question', 'what is my bank statement ? ']
['question', 'what, or where am i located ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['conversation', 'yes i know ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['conversation', 'yes i know ']
['question', 'so where am i located ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['conversation', 'yes i know ']
['question', 'so where am i located ? ']
['conversation', 'how much do i have in my account ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['conversation', 'yes i know ']
['question', 'so where am i located ? ']
['conversation', 'how much do i have in my account ? ']
['question', 'give me a bank statement please ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['conversation', 'yes i know ']
['question', 'so where am i located ? ']
['conversation', 'how much do i have in my account ? ']
['question', 'give me a bank statement please ? ']
['question', 'how much ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['conversation', 'yes i know ']
['question', 'so where am i located ? ']
['conversation', 'how much do i have in my account ? ']
['question', 'give me a bank statement please ? ']
['question', 'how much ? ']
['question', 'how much is in my account ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'tell me your name ? ']
['conversation', 'hello ']
['conversation', 'tell me your name ? ']
['conversation', 'ok good ']
['conversation', 'hello ']
['conversation', 'tell me your name ? ']
['conversation', 'ok good ']
['question', 'nah i can ']
['conversation', 'hello ']
['conversation', 'tell me your name ? ']
['conversation', 'ok good ']
['question', 'nah i can ']
['conversation', 'ok ']
['conversation', 'hello ']
['conversation', 'tell me your name ? ']
['conversation', 'ok good ']
['question', 'nah i can ']
['conversation', 'ok ']
['conversation', 'so how old are you ? ']
['conversation', 'hello ']
['conversation', 'tell me your name ? ']
['conversation', 'ok good ']
['question', 'nah i can ']
['conversation', 'ok ']
['conversation', 'so how old are you ? ']
['conversation', 'what does aipa stands for ? ']
['conversation', 'hello ']
['conversation', 'tell me your name ? ']
['conversation', 'ok good ']
['question', 'nah i can ']
['conversation', 'ok ']
['conversation', 'so how old are you ? ']
['conversation', 'what does aipa stands for ? ']
['question', 'what is my bank statement ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'i am fine ']
['conversation', 'hello ']
['conversation', 'i am fine ']
['conversation', 'so how old can you be now ? ']
['conversation', 'hello ']
['conversation', 'i am fine ']
['conversation', 'so how old can you be now ? ']
['question', 'tell me how much i have in my account now ? ']
['conversation', 'hello ']
['conversation', 'i am fine ']
['conversation', 'so how old can you be now ? ']
['question', 'tell me how much i have in my account now ? ']
['question', 'whee is my location ? ']
['question', 'i want to see my transactions  ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'i am fine ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'i am fine ? ']
['conversation', 'so whats up ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'i am fine ? ']
['conversation', 'so whats up ? ']
['conversation', 'how are you doing today ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'i am fine ? ']
['conversation', 'so whats up ? ']
['conversation', 'how are you doing today ? ']
['conversation', 'ok nice one ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'how are you today ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'how are you today ? ']
['conversation', 'tell me how old you are ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'how are you today ? ']
['conversation', 'tell me how old you are ? ']
['conversation', 'what does aipa stands for ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'how are you today ? ']
['conversation', 'tell me how old you are ? ']
['conversation', 'what does aipa stands for ? ']
['question', 'who is donald trunp ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'how are you today ? ']
['conversation', 'tell me how old you are ? ']
['conversation', 'what does aipa stands for ? ']
['question', 'who is donald trunp ? ']
['question', 'who is donaly trump ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'how are you today ? ']
['conversation', 'tell me how old you are ? ']
['conversation', 'what does aipa stands for ? ']
['question', 'who is donald trunp ? ']
['question', 'who is donaly trump ? ']
['question', 'who is donald trump ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'how are you today ? ']
['conversation', 'tell me how old you are ? ']
['conversation', 'what does aipa stands for ? ']
['question', 'who is donald trunp ? ']
['question', 'who is donaly trump ? ']
['question', 'who is donald trump ? ']
['question', 'who is donalyd trunp ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'how are you today ? ']
['conversation', 'tell me how old you are ? ']
['conversation', 'what does aipa stands for ? ']
['question', 'who is donald trunp ? ']
['question', 'who is donaly trump ? ']
['question', 'who is donald trump ? ']
['question', 'who is donalyd trunp ? ']
['question', 'who is donald trump ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'how are you today ? ']
['conversation', 'tell me how old you are ? ']
['conversation', 'what does aipa stands for ? ']
['question', 'who is donald trunp ? ']
['question', 'who is donaly trump ? ']
['question', 'who is donald trump ? ']
['question', 'who is donalyd trunp ? ']
['question', 'who is donald trump ? ']
['question', 'who is donald trumup ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'how are you today ? ']
['conversation', 'tell me how old you are ? ']
['conversation', 'what does aipa stands for ? ']
['question', 'who is donald trunp ? ']
['question', 'who is donaly trump ? ']
['question', 'who is donald trump ? ']
['question', 'who is donalyd trunp ? ']
['question', 'who is donald trump ? ']
['question', 'who is donald trumup ? ']
['conversation', 'ok thanks  ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'how are you today ? ']
['conversation', 'tell me how old you are ? ']
['conversation', 'what does aipa stands for ? ']
['question', 'who is donald trunp ? ']
['question', 'who is donaly trump ? ']
['question', 'who is donald trump ? ']
['question', 'who is donalyd trunp ? ']
['question', 'who is donald trump ? ']
['question', 'who is donald trumup ? ']
['conversation', 'ok thanks  ']
['conversation', 'what are microboes ? ']
['conversation', 'hello ']
['conversation', 'how are you ? ']
['question', 'yeha sure  ']
['conversation', 'yeah sure ']
['conversation', 'so how are you today ? ']
['conversation', 'how is your day going ? ']
['question', 'how is you today ? ']
['conversation', 'how are you today ? ']
['conversation', 'tell me how old you are ? ']
['conversation', 'what does aipa stands for ? ']
['question', 'who is donald trunp ? ']
['question', 'who is donaly trump ? ']
['question', 'who is donald trump ? ']
['question', 'who is donalyd trunp ? ']
['question', 'who is donald trump ? ']
['question', 'who is donald trumup ? ']
['conversation', 'ok thanks  ']
['conversation', 'what are microboes ? ']
['question', 'what is a microcrobes ? ']
['conversation', 'so aipa, tell me how much i  have in my account now ? ']
['conversation', 'so aipa, tell me how much i  have in my account now ? ']
['conversation', 'so how much do i have in my bank now ? ']
['conversation', 'so aipa, tell me how much i  have in my account now ? ']
['conversation', 'so how much do i have in my bank now ? ']
['question', 'what is my bank statement ? ']
['question', 'how much is in my bank now ? ']
['question', 'how much is in my bank now ? ']
['question', 'and where am i located now  ? ']
['question', 'how much is in my bank now ? ']
['question', 'and where am i located now  ? ']
['question', 'please where is my location now ? ']
['question', 'so uhmm, i was hungry and i want to know how much is left in my bank account ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'how are you today ? ']
['conversation', 'hi ']
['conversation', 'hi ']
['conversation', 'how are you today? ']
['conversation', 'hi ']
['conversation', 'how are you today? ']
['conversation', 'how are you ? ']
['conversation', 'hi ']
['conversation', 'how are you today? ']
['conversation', 'how are you ? ']
['conversation', 'how are you doing today ? ']
['conversation', 'hi ']
['conversation', 'how are you today? ']
['conversation', 'how are you ? ']
['conversation', 'how are you doing today ? ']
['conversation', 'how is your day going ? ']
['conversation', 'hi ']
['conversation', 'how are you today? ']
['conversation', 'how are you ? ']
['conversation', 'how are you doing today ? ']
['conversation', 'how is your day going ? ']
['conversation', 'fine ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'i am fine, you ? ']
['conversation', 'hello ']
['conversation', 'i am fine, you ? ']
['conversation', 'so how are you today ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'i am fine, you ? ']
['conversation', 'hello apia ? ']
['conversation', 'hello apia ? ']
['conversation', 'i am fine, you ? ']
['conversation', 'hello apia ? ']
['conversation', 'i am fine, you ? ']
['conversation', 'how are you ? ']
['conversation', 'hello apia ? ']
['conversation', 'i am fine, you ? ']
['conversation', 'how are you ? ']
['conversation', 'how are you doing ? ']
['conversation', 'hello apia ? ']
['conversation', 'i am fine, you ? ']
['conversation', 'how are you ? ']
['conversation', 'how are you doing ? ']
['conversation', 'how are you today ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'i am fine , you nkor ? ']
['conversation', 'hello ']
['conversation', 'i am fine , you nkor ? ']
['conversation', 'so umh, how old are you ? ']
['conversation', 'hello ']
['conversation', 'i am fine , you nkor ? ']
['conversation', 'so umh, how old are you ? ']
['conversation', 'what is your name ? ']
['conversation', 'hello']
['conversation', 'hello']
['conversation', 'how are you doing today ? ']
['conversation', 'hello']
['conversation', 'how are you doing today ? ']
['conversation', 'what is your name ']
['question', 'define biosynthesis']
['question', 'define biosynthesis']
['question', 'define biohazard']
['question', 'define biosynthesis']
['question', 'define biohazard']
['question', 'what is in my bank account ? ']
['question', 'define biosynthesis']
['question', 'define biohazard']
['question', 'what is in my bank account ? ']
['conversation', 'what is your name ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'how old are you ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'how are you doing today ? ']
['conversation', 'hello ']
['conversation', 'how are you doing today ? ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'how are you doing today ? ']
['conversation', 'hello ']
['conversation', 'how old are you ']
['conversation', 'hello ']
['conversation', 'how are you doing today ? ']
['conversation', 'hello ']
['conversation', 'how old are you ']
['conversation', 'how old are you']
['conversation', 'hello ']
['conversation', 'how are you doing today ? ']
['conversation', 'hello ']
['conversation', 'how old are you ']
['conversation', 'how old are you']
['conversation', 'what is your name ']
['conversation', 'hello ']
['conversation', 'how are you doing today ? ']
['conversation', 'hello ']
['conversation', 'how old are you ']
['conversation', 'how old are you']
['conversation', 'what is your name ']
['conversation', 'what can you do ? ']
['conversation', 'hello ']
['conversation', 'how are you doing today ? ']
['conversation', 'hello ']
['conversation', 'how old are you ']
['conversation', 'how old are you']
['conversation', 'what is your name ']
['conversation', 'what can you do ? ']
['conversation', 'ok thanks ']
['conversation', 'hello ']
['conversation', 'how are you doing today ? ']
['conversation', 'hello ']
['conversation', 'how old are you ']
['conversation', 'how old are you']
['conversation', 'what is your name ']
['conversation', 'what can you do ? ']
['conversation', 'ok thanks ']
['conversation', 'ok']
['conversation', 'hello ']
['conversation', 'how are you doing today ? ']
['conversation', 'hello ']
['conversation', 'how old are you ']
['conversation', 'how old are you']
['conversation', 'what is your name ']
['conversation', 'what can you do ? ']
['conversation', 'ok thanks ']
['conversation', 'ok']
['conversation', 'how old are you ']
['conversation', 'hello ']
['conversation', 'hello ']
['conversation', 'i am fine, how old are you ? ']
['conversation', 'hello ']
